     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       128,        63,         0,   0.386,pymatching,b2d701ab2e4bdccf9a0fcc875717d31fd08988f1ecd640ffa378b25bbdb1192b,"{""d"":7,""p"":0.046415888336127774,""r"":7}","{""obs_mistake_mask=E"":63}"
    111616,        23,         0,   0.283,pymatching,a8c4d6b6c78cc7050c7b8f8ba37d92ce0e84753760df9864165fe3505fc9b0f0,"{""d"":3,""p"":0.0001,""r"":3}","{""obs_mistake_mask=E"":23}"
      1297,         0,         0,   0.017,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      1024,         0,         0,   0.013,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      2048,         0,         0,   0.022,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      3072,         0,         0,   0.033,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      4096,         0,         0,   0.045,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
       128,        74,         0,   0.528,pymatching,95b0fbde35d104e7c197808bb030307d865b90974091edb04ca415d5379ea874,"{""d"":7,""p"":0.1,""r"":7}","{""obs_mistake_mask=E"":74}"
    140288,        27,         0,   0.398,pymatching,a8c4d6b6c78cc7050c7b8f8ba37d92ce0e84753760df9864165fe3505fc9b0f0,"{""d"":3,""p"":0.0001,""r"":3}","{""obs_mistake_mask=E"":27}"
    399360,        71,         0,   0.987,pymatching,a8c4d6b6c78cc7050c7b8f8ba37d92ce0e84753760df9864165fe3505fc9b0f0,"{""d"":3,""p"":0.0001,""r"":3}","{""obs_mistake_mask=E"":71}"
      1024,         0,         0,   0.004,pymatching,a8c4d6b6c78cc7050c7b8f8ba37d92ce0e84753760df9864165fe3505fc9b0f0,"{""d"":3,""p"":0.0001,""r"":3}",
      5120,         0,         0,   0.057,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     21504,        11,         0,    1.63,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":11}"
      7168,         0,         0,   0.078,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     10240,         0,         0,   0.109,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     11264,       105,         0,    1.57,pymatching,cf8556761e19ff0fc994af198c161c187d3b7b5dda268b6cd2660b9dc20fd2f7,"{""d"":7,""p"":0.002154434690031882,""r"":7}","{""obs_mistake_mask=E"":105}"
      1297,         0,         0,   0.019,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      2048,         0,         0,   0.025,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      2048,         0,         0,   0.026,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      1297,         1,         0,   0.025,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":1}"
      1024,         0,         0,   0.016,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}",
      3072,         0,         0,   0.038,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     13312,         0,         0,   0.149,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      2048,         1,         0,   0.034,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":1}"
      4096,         0,         0,   0.051,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      2048,         0,         0,   0.033,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}",
      5120,         0,         0,   0.063,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      3072,         1,         0,   0.049,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":1}"
      4096,         3,         0,   0.065,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":3}"
      6144,         1,         0,   0.076,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":1}"
     16384,         0,         0,   0.206,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      5120,         1,         0,   0.081,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":1}"
      9216,         1,         0,   0.114,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":1}"
      7168,         0,         0,   0.115,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}",
       128,        60,         0,   0.738,pymatching,95b0fbde35d104e7c197808bb030307d865b90974091edb04ca415d5379ea874,"{""d"":7,""p"":0.1,""r"":7}","{""obs_mistake_mask=E"":60}"
     60416,         0,         0,    2.20,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     73728,         0,         0,    2.20,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     12288,         0,         0,   0.152,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     26624,         0,         0,   0.295,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      9216,         1,         0,   0.147,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":1}"
     17408,         1,         0,   0.217,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":1}"
      8192,         2,         0,   0.227,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":2}"
       128,        71,         0,   0.526,pymatching,95b0fbde35d104e7c197808bb030307d865b90974091edb04ca415d5379ea874,"{""d"":7,""p"":0.1,""r"":7}","{""obs_mistake_mask=E"":71}"
     36864,         0,         0,   0.411,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     23552,         3,         0,   0.292,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":3}"
     17408,         4,         0,   0.293,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":4}"
     46080,         0,         0,    2.17,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     32768,         0,         0,   0.407,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
       273,         0,         0,   0.017,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     11264,        95,         0,    1.56,pymatching,cf8556761e19ff0fc994af198c161c187d3b7b5dda268b6cd2660b9dc20fd2f7,"{""d"":7,""p"":0.002154434690031882,""r"":7}","{""obs_mistake_mask=E"":95}"
      1024,         0,         0,   0.034,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     25600,         6,         0,   0.416,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":6}"
      1024,         0,         0,   0.037,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.033,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     51200,         1,         0,   0.572,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":1}"
      2048,         0,         0,   0.068,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.055,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      2048,         0,         0,   0.129,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      3072,         0,         0,   0.107,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    231424,         6,         0,    3.03,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":6}"
     30720,        14,         0,    2.24,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":14}"
     45056,         1,         0,   0.566,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":1}"
    245760,         0,         0,    3.02,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
         1,         0,         0,   0.010,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     33792,        13,         0,   0.564,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":13}"
      5120,         0,         0,   0.166,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1296,         0,         0,   0.053,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.039,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.039,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    172032,        44,         0,    3.03,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":44}"
      1024,         0,         0,   0.039,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      2048,         0,         0,   0.079,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      7168,         0,         0,   0.230,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     71680,         0,         0,   0.793,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
      2048,         0,         0,   0.082,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      3072,         0,         0,   0.125,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      7168,         0,         0,   0.298,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      4096,         0,         0,   0.180,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     63488,         3,         0,   0.795,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":3}"
     49152,        25,         0,   0.803,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":25}"
      5120,         0,         0,   0.209,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     11264,         0,         0,   0.404,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      8192,         0,         0,   0.304,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     96256,         0,         0,    1.10,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}",
     77824,         0,         0,    3.06,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     98304,         0,         0,    3.08,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     14336,         0,         0,   0.601,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     11264,         0,         0,   0.443,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     88064,         3,         0,    1.11,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":3}"
     69632,        31,         0,    1.12,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":31}"
     15360,         0,         0,   0.602,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     18432,         0,         0,   0.800,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     58368,         1,         0,    3.06,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
    137216,         1,         0,    1.54,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":1}"
     38912,        17,         0,    3.05,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":17}"
     21504,         0,         0,   0.807,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    123904,         3,         0,    1.54,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":3}"
     33792,         0,         0,    1.11,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     93184,        22,         0,    1.55,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":22}"
     28672,         0,         0,    1.11,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    304128,        14,         0,    4.25,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":14}"
    336896,         1,         0,    4.23,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":1}"
    231424,        72,         0,    4.24,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":72}"
     44032,         0,         0,    1.57,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    190464,         1,         0,    2.17,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":1}"
    173056,         4,         0,    2.16,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":4}"
     41984,         0,         0,    1.57,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    134144,        41,         0,    2.17,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":41}"
    109568,         0,         0,    4.29,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    135168,         0,         0,    4.26,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     83968,         3,         0,    4.30,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":3}"
     67584,         0,         0,    2.18,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     51200,        21,         0,    4.29,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":21}"
     57344,         0,         0,    2.20,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    263168,         2,         0,    3.03,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":2}"
    243712,         4,         0,    3.03,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":4}"
    184320,        45,         0,    3.03,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":45}"
    441344,        16,         0,    5.94,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":16}"
    500736,         3,         0,    5.94,pymatching,3900460a63feaeac946f70c12b089f0d3f451dea96e1979d5a7c3835592bdabf,"{""d"":5,""p"":0.0001,""r"":5}","{""obs_mistake_mask=E"":3}"
     84992,         0,         0,    3.06,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    336896,       105,         0,    5.95,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":105}"
    101376,        27,         0,    1.63,pymatching,21ed63792311196b016b2d1efe8047ea88390cd878fa0ffe507d9538a4f47e23,"{""d"":5,""p"":0.00046415888336127773,""r"":5}","{""obs_mistake_mask=E"":27}"
       273,         0,         0,   0.029,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}",
       273,         0,         0,   0.018,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     81920,         0,         0,    3.05,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.047,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.075,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}",
      1024,         0,         0,   0.044,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.074,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}",
      1024,         0,         0,   0.043,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.045,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.077,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}",
      2048,         0,         0,   0.091,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         1,         0,   0.078,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":1}"
      1024,         1,         0,   0.079,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":1}"
      2048,         0,         0,   0.089,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      3072,         0,         0,   0.135,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      2048,         1,         0,   0.145,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":1}"
      2048,         0,         0,   0.162,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}",
      4096,         0,         0,   0.180,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         1,         0,   0.148,pymatching,b87dffcd65d4fa303ecbe0e24f916f5cd6abe7865850849b0bfbc0e106e35b87,"{""d"":7,""p"":0.001,""r"":7}","{""obs_mistake_mask=E"":1}"
    200704,         0,         0,    5.96,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    155648,         0,         0,    6.00,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
